run_name,family,budget,content_run,row,scene,dataset_start_frame,duration_sec,section_idx,section_time_sec,context_slot,target_frame,candidate_count,traced_candidate_count,candidate_count_mismatch,selected_overlap,selected_memory_frame,selected_view_mismatch,selected_memory_corruption,selected_effective_mismatch,bank_oracle_frame,bank_oracle_view_mismatch,bank_oracle_memory_corruption,bank_oracle_effective_mismatch,full_oracle_frame,full_oracle_view_mismatch,full_oracle_memory_corruption,full_oracle_effective_mismatch,retention_gap,retrieval_gap,total_oracle_gap
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,4,10.133333333333333,19,324,60,60,0,0.9237947122861586,267,0.0665845274925232,0.8282312154769897,0.8322454690933228,288,0.052904367446899414,0.7485799193382263,0.7560724020004272,152,0.5969482064247131,0.7736157774925232,0.6877533197402954,0.06831908226013184,0.07617306709289551,0.14449214935302734
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,4,10.133333333333333,38,343,60,60,0,0.8563218390804598,244,0.14376616477966309,0.7954091429710388,0.5502241849899292,242,0.11900317668914795,0.6607388257980347,0.5344221591949463,32,0.4401569962501526,0.14037686586380005,0.48345720767974854,0.050964951515197754,0.01580202579498291,0.06676697731018066
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,4,10.133333333333333,57,362,60,60,0,0.6879895561357703,242,0.34651124477386475,0.6607388257980347,0.3767507076263428,246,0.4276995062828064,0.7794166803359985,0.36945176124572754,32,0.37753987312316895,0.14037686586380005,0.3567100167274475,0.01274174451828003,0.007298946380615234,0.020040690898895264
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,5,12.666666666666666,0,381,60,60,0,0.9315707620528771,376,0.05504477024078369,0.2729074954986572,0.2790725827217102,363,0.14349645376205444,0.3299468755722046,0.21650290489196777,84,0.5121862888336182,0.39521801471710205,0.1849452257156372,0.031557679176330566,0.06256967782974243,0.094127357006073
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,5,12.666666666666666,19,400,60,60,0,0.8557284299858557,376,0.1209564208984375,0.2729074954986572,0.2964646816253662,363,0.22858619689941406,0.3299468755722046,0.24845778942108154,92,0.7916052937507629,0.696302056312561,0.21387875080108643,0.03457903861999512,0.04800689220428467,0.08258593082427979
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,5,12.666666666666666,38,419,60,60,0,0.7757404795486601,375,0.18958276510238647,0.2914600372314453,0.36453384160995483,363,0.2715522050857544,0.3299468755722046,0.2958921194076538,92,0.7777762413024902,0.696302056312561,0.25232911109924316,0.043563008308410645,0.06864172220230103,0.11220473051071167
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,5,12.666666666666666,57,438,60,60,0,0.7185863874345549,376,0.17235279083251953,0.2729074954986572,0.28662538528442383,363,0.27469825744628906,0.3299468755722046,0.23949778079986572,92,0.8201671838760376,0.696302056312561,0.21554267406463623,0.023955106735229492,0.047127604484558105,0.0710827112197876
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,6,15.2,0,457,60,60,0,0.9935587761674718,452,0.0145530104637146,0.2980682849884033,0.29660165309906006,428,0.05457484722137451,0.27384722232818604,0.22482746839523315,87,0.5844503045082092,0.48095279932022095,0.20510387420654297,0.019723594188690186,0.0717741847038269,0.09149777889251709
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,6,15.2,19,476,60,60,0,0.9450171821305842,411,0.07712656259536743,0.300052285194397,0.2682918906211853,428,0.06978881359100342,0.27384722232818604,0.24441158771514893,84,0.5636361241340637,0.39521801471710205,0.21090185642242432,0.03350973129272461,0.023880302906036377,0.057390034198760986
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,6,15.2,38,495,60,60,0,0.8870728083209509,393,0.0731285810470581,0.2895395755767822,0.3199453353881836,408,0.05045771598815918,0.26168954372406006,0.2638697624206543,92,0.7959815859794617,0.696302056312561,0.22009122371673584,0.04377853870391846,0.0560755729675293,0.09985411167144775
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,6,15.2,57,514,60,60,0,0.7454545454545455,396,0.08795583248138428,0.310433030128479,0.30359816551208496,421,0.05190074443817139,0.2663832902908325,0.2425612211227417,92,0.7664713859558105,0.696302056312561,0.2001556158065796,0.04240560531616211,0.06103694438934326,0.10344254970550537
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,7,17.733333333333334,0,533,60,60,0,0.9548872180451128,528,0.022365331649780273,0.24137461185455322,0.23505103588104248,491,0.09733414649963379,0.283336877822876,0.2211827039718628,219,0.8534889221191406,0.875548779964447,0.18912231922149658,0.03206038475036621,0.013868331909179688,0.0459287166595459
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,7,17.733333333333334,19,552,60,60,0,0.7903448275862069,523,0.10458660125732422,0.3356562852859497,0.29799985885620117,527,0.09007799625396729,0.2502617835998535,0.2193927764892578,92,0.7503053545951843,0.696302056312561,0.17387431859970093,0.045518457889556885,0.07860708236694336,0.12412554025650024
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,7,17.733333333333334,38,571,60,60,0,0.6857523302263648,528,0.12585902214050293,0.24137461185455322,0.2212371826171875,490,0.2067055106163025,0.2962324619293213,0.20321416854858398,90,0.7109401226043701,0.660237729549408,0.17024075984954834,0.032973408699035645,0.018023014068603516,0.05099642276763916
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,7,17.733333333333334,57,590,60,60,0,0.5673316708229427,527,0.24373161792755127,0.2502617835998535,0.26892679929733276,490,0.30304527282714844,0.2962324619293213,0.24834871292114258,15,0.2220151424407959,0.16765666007995605,0.19409191608428955,0.05425679683685303,0.020578086376190186,0.07483488321304321
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,8,20.266666666666666,0,609,60,60,0,0.9804878048780488,604,0.057581424713134766,0.8405231237411499,0.8789222836494446,569,0.7168040871620178,0.30867135524749756,0.7370237112045288,152,0.5640105605125427,0.7736157774925232,0.6640564203262329,0.0729672908782959,0.14189857244491577,0.21486586332321167
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,8,20.266666666666666,19,628,60,60,0,0.9376947040498442,578,0.04664051532745361,0.262098491191864,0.28064095973968506,546,0.14075279235839844,0.19798600673675537,0.20085233449935913,215,0.6096557378768921,0.8334788084030151,0.194297194480896,0.006555140018463135,0.07978862524032593,0.08634376525878906
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,8,20.266666666666666,38,647,60,60,0,0.8859649122807017,550,0.07736086845397949,0.3205716609954834,0.32980579137802124,546,0.0674625039100647,0.19798600673675537,0.20028728246688843,90,0.6843458414077759,0.660237729549408,0.18103361129760742,0.019253671169281006,0.1295185089111328,0.14877218008041382
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,8,20.266666666666666,57,666,60,60,0,0.6761517615176151,545,0.12404823303222656,0.2301623821258545,0.23957443237304688,546,0.11037647724151611,0.19798600673675537,0.2307673692703247,92,0.7647402882575989,0.696302056312561,0.22477376461029053,0.00599360466003418,0.008807063102722168,0.014800667762756348
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,9,22.8,0,685,60,60,0,0.9267175572519084,680,0.04585707187652588,0.3879154324531555,0.42479872703552246,672,0.04927325248718262,0.3575019836425781,0.40056025981903076,92,0.7866014242172241,0.696302056312561,0.3289467692375183,0.07161349058151245,0.0242384672164917,0.09585195779800415
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,9,22.8,19,704,60,60,0,0.724233983286908,680,0.14357143640518188,0.3879154324531555,0.3099878430366516,672,0.12461382150650024,0.3575019836425781,0.27253657579421997,90,0.7683283090591431,0.660237729549408,0.18916970491409302,0.08336687088012695,0.03745126724243164,0.1208181381225586
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,9,22.8,38,723,60,60,0,0.5261239368165249,674,0.15970468521118164,0.3714357614517212,0.2714107036590576,672,0.15472084283828735,0.3575019836425781,0.25889164209365845,84,0.4885452389717102,0.39521801471710205,0.1650315523147583,0.09386008977890015,0.01251906156539917,0.10637915134429932
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,9,22.8,57,742,60,60,0,0.41353383458646614,674,0.22661948204040527,0.3714357614517212,0.25830525159835815,672,0.21805810928344727,0.3575019836425781,0.2524527311325073,84,0.5352413058280945,0.39521801471710205,0.1739763617515564,0.07847636938095093,0.00585252046585083,0.08432888984680176
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,10,25.333333333333332,0,761,60,60,0,0.9617834394904459,756,0.01783996820449829,0.3618694543838501,0.36529839038848877,750,0.02947986125946045,0.2713416814804077,0.27172625064849854,84,0.5289810299873352,0.39521801471710205,0.19143199920654297,0.08029425144195557,0.09357213973999023,0.1738663911819458
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,10,25.333333333333332,19,780,60,60,0,0.9709208400646203,739,0.04563850164413452,0.3445945382118225,0.3338913917541504,750,0.02825641632080078,0.2713416814804077,0.2402496337890625,84,0.5305207967758179,0.39521801471710205,0.16139453649520874,0.07885509729385376,0.09364175796508789,0.17249685525894165
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,10,25.333333333333332,38,799,60,60,0,0.9376854599406528,720,0.05923926830291748,0.3186345100402832,0.29545140266418457,750,0.073444664478302,0.2713416814804077,0.22728753089904785,84,0.5036444664001465,0.39521801471710205,0.1401757001876831,0.08711183071136475,0.06816387176513672,0.15527570247650146
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,10,25.333333333333332,57,818,60,60,0,0.900974025974026,699,0.09279119968414307,0.39192163944244385,0.32435303926467896,750,0.11830639839172363,0.2713416814804077,0.248571515083313,90,0.719641923904419,0.660237729549408,0.16858911514282227,0.07998239994049072,0.07578152418136597,0.1557639241218567
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,11,27.866666666666667,0,837,60,60,0,0.9519230769230769,832,0.02517712116241455,0.36333316564559937,0.3884049654006958,810,0.06641393899917603,0.22650355100631714,0.28529804944992065,92,0.7907381057739258,0.696302056312561,0.20744967460632324,0.07784837484359741,0.10310691595077515,0.18095529079437256
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,11,27.866666666666667,19,856,60,60,0,0.9581320450885669,828,0.06463193893432617,0.3903893232345581,0.39400845766067505,782,0.16801345348358154,0.2650104761123657,0.29509520530700684,90,0.7357488870620728,0.660237729549408,0.22602081298828125,0.06907439231872559,0.09891325235366821,0.1679876446723938
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,11,27.866666666666667,38,875,60,60,0,0.892018779342723,818,0.1518094539642334,0.28324466943740845,0.4626424312591553,786,0.29556018114089966,0.2705271244049072,0.4045732617378235,92,0.8246674537658691,0.696302056312561,0.34214484691619873,0.062428414821624756,0.05806916952133179,0.12049758434295654
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,11,27.866666666666667,57,894,60,60,0,0.8309409888357256,811,0.17002463340759277,0.24727153778076172,0.3809964060783386,786,0.25236666202545166,0.2705271244049072,0.3521219491958618,545,0.23748469352722168,0.2301623821258545,0.2853192090988159,0.0668027400970459,0.028874456882476807,0.0956771969795227
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,12,30.4,0,913,60,60,0,0.9667194928684627,908,0.04457741975784302,0.43046140670776367,0.4403908848762512,877,0.06544226408004761,0.3820631504058838,0.34617382287979126,545,0.21293097734451294,0.2301623821258545,0.2613945007324219,0.08477932214736938,0.09421706199645996,0.17899638414382935
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,12,30.4,19,932,60,60,0,0.9573170731707317,908,0.11719691753387451,0.43046140670776367,0.3958383798599243,862,0.16196489334106445,0.4075831174850464,0.2998882532119751,212,0.851826548576355,0.8853178024291992,0.2125183343887329,0.08736991882324219,0.09595012664794922,0.1833200454711914
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,12,30.4,38,951,60,60,0,0.9177215189873418,907,0.29706835746765137,0.41176164150238037,0.3437802791595459,862,0.34542083740234375,0.4075831174850464,0.3048996329307556,216,0.8110264539718628,0.8589565753936768,0.25345999002456665,0.051439642906188965,0.03888064622879028,0.09032028913497925
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,12,30.4,57,970,60,60,0,0.8852459016393442,903,0.29041028022766113,0.4174535274505615,0.3701908588409424,862,0.307817280292511,0.4075831174850464,0.27200430631637573,490,0.24821162223815918,0.2962324619293213,0.2512679100036621,0.020736396312713623,0.09818655252456665,0.11892294883728027
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,13,32.93333333333333,0,989,60,60,0,1.0,979,0.01890653371810913,0.27729886770248413,0.29815900325775146,974,0.019989311695098877,0.2749377489089966,0.2963252067565918,92,0.7251814007759094,0.696302056312561,0.26557427644729614,0.030750930309295654,0.001833796501159668,0.03258472681045532
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,13,32.93333333333333,19,1008,60,60,0,0.9432835820895522,965,0.04939579963684082,0.3154277205467224,0.33153945207595825,973,0.03387254476547241,0.27972227334976196,0.3004448413848877,490,0.26996910572052,0.2962324619293213,0.27215731143951416,0.028287529945373535,0.031094610691070557,0.05938214063644409
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,13,32.93333333333333,38,1027,60,60,0,0.8895705521472392,965,0.10562670230865479,0.3154277205467224,0.35651689767837524,979,0.11100983619689941,0.27729886770248413,0.33567798137664795,490,0.31007057428359985,0.2962324619293213,0.29546022415161133,0.04021775722503662,0.020838916301727295,0.061056673526763916
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,13,32.93333333333333,57,1046,60,60,0,0.8393393393393394,964,0.18985676765441895,0.2978506088256836,0.3289662003517151,973,0.20930713415145874,0.27972227334976196,0.3166431188583374,86,0.6212865710258484,0.5650566816329956,0.2690114974975586,0.04763162136077881,0.012323081493377686,0.059954702854156494
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,14,35.46666666666667,0,1065,60,60,0,0.9860031104199067,1060,0.0422968864440918,0.43255364894866943,0.4571892023086548,1001,0.15784084796905518,0.34873199462890625,0.35473036766052246,536,0.20358681678771973,0.21199482679367065,0.28750431537628174,0.06722605228424072,0.10245883464813232,0.16968488693237305
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,14,35.46666666666667,19,1084,60,60,0,0.7743813682678311,1058,0.1856088638305664,0.44860243797302246,0.436298668384552,1001,0.22018110752105713,0.34873199462890625,0.33151161670684814,86,0.6101053357124329,0.5650566816329956,0.26464754343032837,0.06686407327651978,0.10478705167770386,0.17165112495422363
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,14,35.46666666666667,38,1103,60,60,0,0.5900243309002433,1058,0.2597336173057556,0.44860243797302246,0.454802930355072,1003,0.22294116020202637,0.3279351592063904,0.3204747438430786,86,0.6493551135063171,0.5650566816329956,0.21198004484176636,0.10849469900131226,0.1343281865119934,0.24282288551330566
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,14,35.46666666666667,57,1122,60,60,0,0.4573732718894009,1047,0.29404282569885254,0.4051039218902588,0.41107648611068726,1040,0.3075445890426636,0.30836939811706543,0.3655538558959961,84,0.5799764394760132,0.39521801471710205,0.27430200576782227,0.09125185012817383,0.04552263021469116,0.136774480342865
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,15,38.0,0,1141,60,60,0,0.9675036927621861,1136,0.05438363552093506,0.48871731758117676,0.5249924659729004,1079,0.4138052463531494,0.386600136756897,0.4340078830718994,84,0.6573009490966797,0.39521801471710205,0.33245623111724854,0.10155165195465088,0.09098458290100098,0.19253623485565186
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,15,38.0,19,1160,60,60,0,0.971107544141252,1124,0.09282511472702026,0.445759654045105,0.5005035400390625,1079,0.36168068647384644,0.386600136756897,0.42132657766342163,239,0.5556451678276062,0.5932355523109436,0.2939146161079407,0.12741196155548096,0.07917696237564087,0.20658892393112183
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,15,38.0,38,1179,60,60,0,0.9353383458646617,1110,0.18682289123535156,0.4405381679534912,0.43560296297073364,1082,0.2659510374069214,0.40201830863952637,0.35869836807250977,89,0.6323992013931274,0.6312615275382996,0.25223731994628906,0.1064610481262207,0.07690459489822388,0.18336564302444458
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,15,38.0,57,1198,60,60,0,0.891213389121339,1101,0.3826162815093994,0.4720744490623474,0.49302661418914795,1080,0.36307597160339355,0.39331674575805664,0.4230433702468872,32,0.3560149669647217,0.14037686586380005,0.37749171257019043,0.04555165767669678,0.06998324394226074,0.11553490161895752
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,16,40.53333333333333,0,1217,60,60,0,0.9783333333333334,1211,0.1282936930656433,0.51137375831604,0.4020388722419739,1199,0.16482830047607422,0.4557218551635742,0.3586028814315796,210,0.6183764338493347,0.8366060256958008,0.2694859504699707,0.08911693096160889,0.04343599081039429,0.13255292177200317
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,16,40.53333333333333,19,1236,60,60,0,0.9854838709677419,1186,0.7221890687942505,0.4419490694999695,0.7566033601760864,1207,0.44449353218078613,0.5000499486923218,0.7025525569915771,1120,0.7814828157424927,0.5279045104980469,0.6613403558731079,0.04121220111846924,0.05405080318450928,0.09526300430297852
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,16,40.53333333333333,38,1255,60,60,0,0.9429892141756548,1155,0.7966676950454712,0.4860464930534363,0.7456216216087341,1207,0.49812793731689453,0.5000499486923218,0.6228825449943542,1207,0.49812793731689453,0.5000499486923218,0.6228825449943542,0.0,0.12273907661437988,0.12273907661437988
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,16,40.53333333333333,57,1274,60,60,0,0.7747489239598279,1153,0.812546968460083,0.533935546875,0.7257004976272583,1207,0.3993169665336609,0.5000499486923218,0.6704080104827881,322,0.5675370097160339,0.7528397440910339,0.6099996566772461,0.06040835380554199,0.055292487144470215,0.11570084095001221
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,17,43.06666666666667,0,1293,60,60,0,0.9059561128526645,1288,0.06522709131240845,0.702276349067688,0.7102166414260864,1270,0.23958104848861694,0.6485887765884399,0.6537550687789917,322,0.6326503753662109,0.7528397440910339,0.6141069531440735,0.03964811563491821,0.05646157264709473,0.09610968828201294
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,17,43.06666666666667,19,1312,60,60,0,0.7196765498652291,1287,0.12351512908935547,0.7227692604064941,0.6645739674568176,1269,0.34221774339675903,0.6839607954025269,0.606449544429779,717,0.771965503692627,0.369220495223999,0.5945684909820557,0.011881053447723389,0.058124423027038574,0.07000547647476196
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,17,43.06666666666667,38,1331,60,60,0,0.5494223363286265,1287,0.6247674226760864,0.7227692604064941,0.3487768769264221,1260,0.6865806579589844,0.7092685103416443,0.22905099391937256,546,0.1958613395690918,0.19798600673675537,0.1637871265411377,0.06526386737823486,0.11972588300704956,0.18498975038528442
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,17,43.06666666666667,57,1350,60,60,0,0.448512585812357,1284,0.6685695648193359,0.7486106157302856,0.4890573024749756,1260,0.7064163684844971,0.7092685103416443,0.3047753572463989,239,0.5266438722610474,0.5932355523109436,0.25307250022888184,0.05170285701751709,0.18428194522857666,0.23598480224609375
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,18,45.6,0,1369,60,60,0,0.964516129032258,1364,0.01688826084136963,0.2986605167388916,0.3131474256515503,1360,0.02282547950744629,0.2776525020599365,0.26723581552505493,84,0.5210840106010437,0.39521801471710205,0.18849706649780273,0.0787387490272522,0.04591161012649536,0.12465035915374756
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,18,45.6,19,1388,60,60,0,0.9874411302982732,1349,0.08831775188446045,0.3809015154838562,0.2969273328781128,1360,0.14160573482513428,0.2776525020599365,0.2601577043533325,212,0.7126107215881348,0.8853178024291992,0.2134249210357666,0.04673278331756592,0.03676962852478027,0.08350241184234619
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,18,45.6,38,1407,60,60,0,0.9726027397260274,1329,0.2410743236541748,0.25174272060394287,0.40546417236328125,1327,0.19844889640808105,0.26745349168777466,0.39722132682800293,527,0.4852626323699951,0.2502617835998535,0.3696211576461792,0.02760016918182373,0.00824284553527832,0.03584301471710205
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,18,45.6,57,1426,60,60,0,0.967479674796748,1311,0.22110962867736816,0.645453155040741,0.6799397468566895,1334,0.6205692291259766,0.42004144191741943,0.6077110171318054,1334,0.6205692291259766,0.42004144191741943,0.6077110171318054,0.0,0.07222872972488403,0.07222872972488403
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,19,48.13333333333333,0,1445,60,60,0,0.976271186440678,1440,0.09634917974472046,0.5131043195724487,0.5757248401641846,1395,0.33440113067626953,0.3261970281600952,0.4815714955329895,1269,0.38563692569732666,0.6839607954025269,0.44446074962615967,0.037110745906829834,0.09415334463119507,0.1312640905380249
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,19,48.13333333333333,19,1464,60,60,0,0.9969558599695586,1421,0.06694084405899048,0.7143256664276123,0.7442417144775391,1406,0.20121920108795166,0.4622609615325928,0.6560851335525513,1120,0.8050302267074585,0.5279045104980469,0.6237769722938538,0.03230816125869751,0.08815658092498779,0.1204647421836853
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,19,48.13333333333333,38,1483,60,60,0,0.996742671009772,1401,0.1169811487197876,0.5234306454658508,0.40111327171325684,1396,0.04808223247528076,0.36146050691604614,0.3660203218460083,527,0.40894806385040283,0.2502617835998535,0.301893949508667,0.06412637233734131,0.035092949867248535,0.09921932220458984
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,19,48.13333333333333,57,1502,60,60,0,0.9884105960264901,1381,0.05231654644012451,0.3438945412635803,0.30820274353027344,1385,0.07514536380767822,0.3185402750968933,0.2932107448577881,84,0.5466982126235962,0.39521801471710205,0.18960058689117432,0.10361015796661377,0.014991998672485352,0.11860215663909912
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,20,50.666666666666664,0,1521,60,60,0,0.9563953488372093,1516,0.03956305980682373,0.2632408142089844,0.2944415211677551,1515,0.04086214303970337,0.2200777530670166,0.24284595251083374,546,0.10114628076553345,0.19798600673675537,0.21971666812896729,0.023129284381866455,0.05159556865692139,0.07472485303878784
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,20,50.666666666666664,19,1540,60,60,0,0.9533011272141707,1516,0.031744956970214844,0.2632408142089844,0.27370524406433105,1515,0.028994739055633545,0.2200777530670166,0.22704315185546875,84,0.5565780401229858,0.39521801471710205,0.19968807697296143,0.027355074882507324,0.046662092208862305,0.07401716709136963
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,20,50.666666666666664,38,1559,60,60,0,0.9365781710914455,1514,0.051538944244384766,0.2252105474472046,0.21876227855682373,1510,0.044761478900909424,0.2177000641822815,0.19115924835205078,84,0.5214333534240723,0.39521801471710205,0.17503643035888672,0.016122817993164062,0.02760303020477295,0.04372584819793701
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,20,50.666666666666664,57,1578,60,60,0,0.912332838038633,1514,0.18638372421264648,0.2252105474472046,0.3037082552909851,1510,0.18828940391540527,0.2177000641822815,0.25618696212768555,527,0.2263137698173523,0.2502617835998535,0.24882251024246216,0.007364451885223389,0.04752129316329956,0.05488574504852295
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,21,53.2,0,1597,60,60,0,0.9920886075949367,1585,0.0704275369644165,0.3158683180809021,0.37866389751434326,1550,0.2399083375930786,0.281203031539917,0.360687792301178,216,0.7001149654388428,0.8589565753936768,0.26002293825149536,0.10066485404968262,0.017976105213165283,0.1186409592628479
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,21,53.2,19,1616,60,60,0,0.8047419804741981,1551,0.060945749282836914,0.291515588760376,0.2513120174407959,1554,0.06180471181869507,0.2684481143951416,0.23385822772979736,84,0.5177114009857178,0.39521801471710205,0.17418551445007324,0.05967271327972412,0.017453789710998535,0.07712650299072266
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,21,53.2,38,1635,60,60,0,0.6242038216560509,1545,0.09234243631362915,0.3322632312774658,0.3177761435508728,1554,0.09393596649169922,0.2684481143951416,0.25876283645629883,87,0.5468302965164185,0.48095279932022095,0.2080925703048706,0.05067026615142822,0.059013307094573975,0.1096835732460022
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,21,53.2,57,1654,60,60,0,0.47692307692307695,1544,0.11953747272491455,0.3413196802139282,0.31284475326538086,1557,0.10885876417160034,0.26155996322631836,0.2667109966278076,219,0.8415643572807312,0.875548779964447,0.21371346712112427,0.05299752950668335,0.04613375663757324,0.09913128614425659
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,22,55.733333333333334,0,1673,60,60,0,0.952887537993921,1667,0.019449591636657715,0.40449243783950806,0.4005047082901001,1629,0.08906883001327515,0.21443140506744385,0.24549710750579834,84,0.5148782134056091,0.39521801471710205,0.2077871561050415,0.037709951400756836,0.15500760078430176,0.1927175521850586
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,22,55.733333333333334,19,1692,60,60,0,0.9840510366826156,1651,0.02452784776687622,0.2937248945236206,0.2978029251098633,1629,0.04682260751724243,0.21443140506744385,0.22262722253799438,84,0.5315861105918884,0.39521801471710205,0.20188957452774048,0.020737648010253906,0.0751757025718689,0.0959133505821228
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,22,55.733333333333334,38,1711,60,60,0,0.9646697388632872,1629,0.023109912872314453,0.21443140506744385,0.18914437294006348,1636,0.044438958168029785,0.21274662017822266,0.17875957489013672,84,0.5438686609268188,0.39521801471710205,0.16838115453720093,0.010378420352935791,0.010384798049926758,0.02076321840286255
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,22,55.733333333333334,57,1730,60,60,0,0.9493293591654247,1610,0.04003024101257324,0.2760748863220215,0.25050926208496094,1636,0.15627670288085938,0.21274662017822266,0.18874263763427734,216,0.7975538372993469,0.8589565753936768,0.15881562232971191,0.02992701530456543,0.061766624450683594,0.09169363975524902
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,23,58.266666666666666,0,1749,60,60,0,0.9528455284552846,1744,0.09008181095123291,0.3726001977920532,0.378339946269989,1715,0.33255434036254883,0.24077165126800537,0.37589967250823975,216,0.7112314701080322,0.8589565753936768,0.27894341945648193,0.09695625305175781,0.0024402737617492676,0.09939652681350708
fifo_b64,FIFO,64,baseline,23,ClothingStore_6,2964,60,23,58.266666666666666,19,1768,60,60,0,0.919629057187017,1744,0.13533586263656616,0.3726001977920532,0.2899550795555115,1744,0.13533586263656616,0.3726001977920532,0.2899550795555115,216,0.7153316736221313,0.8589565753936768,0.19900774955749512,0.09094732999801636,0.0,0.09094732999801636
